Economy,Year,GDP (annual % growth),Individuals using the Internet (% of population),Proportion of seats held by women in national parliaments (%),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Government Effectiveness: Estimate,Regulatory Quality: Estimate,Economic and Social Rights Performance Score,Voice and Accountability: Estimate,"Patent applications, residents",Research and development expenditure (% of GDP),Scientific and technical journal articles,Control of Corruption: Estimate,Net migration,Political Stability and Absence of Violence/Terrorism: Estimate,Rule of Law: Estimate,Score,CPI
Switzerland,2016,43.52332644498716,83.9506172839506,59.87236436787221,71.28416622200501,75.68667344862664,92.74193548387096,95.64175947240714,99.03846153846148,93.78233638921664,63.87441624537897,87.92823118513954,75.92079568224584,87.23749335868683,22.56273386703169,90.93830687249354,93.19003115264798,83.52729422116329,86
Switzerland,2017,41.75515060429582,84.87654320987653,61.15694198590562,70.82570759382358,72.73652085452693,94.1418137553256,94.8702793504635,99.03846153846148,94.53571752745756,62.95274176203628,87.90915750915751,76.34113872971274,87.29901289113837,20.784993800945845,89.63083008295337,92.64485981308412,83.50768584169232,85
Switzerland,2018,45.50641868620452,88.11728395061726,61.15694198590562,71.95107558250675,69.98982706002039,93.51186853317104,92.2447582903005,99.03846153846148,95.60981513418656,62.52761877467327,89.66446886446886,76.15004818726972,87.98411677525795,20.47609296898229,91.75135966598911,92.61059190031152,83.82052301913035,85
Switzerland,2019,41.20207902811698,90.12345679012344,84.27933911050708,73.23768536572797,68.0569684638861,91.049908703591,87.91451502519755,99.03846153846148,92.66588000363076,63.19664279347003,91.41978021978022,76.36156973159318,87.2906238639859,20.70498112233735,91.51788166785694,91.83489096573209,85.0472761085087,85
Switzerland,2020,32.976892729663724,91.97530864197527,84.27933911050708,72.69245538007351,67.95523906408957,92.74802191113815,85.82716356622907,99.03846153846148,93.89731021754258,63.30901684782664,91.41978021978022,76.73011278042831,90.10094796006824,21.476777389440848,87.81519529747843,89.1619937694704,85.03637366346409,85
Turkiye,2012,50.33602605047279,16.049382716049386,14.094642540586232,0.0,64.08952187182098,45.89166159464395,50.55372363591116,68.74999999999997,41.15760491361834,75.31922994260663,21.945787545787542,79.21110242162048,37.41506110008109,35.71917443184687,21.982640224138883,32.666666666666664,41.96861605590247,49
Turkiye,2013,59.597219613000185,17.90123456790122,14.696595612396688,2.5196939398019538,76.50050864699898,44.86914181375533,50.92702046910969,71.63461538461539,39.81120087138059,75.22103653188434,21.538461538461544,80.2588651012088,35.46321411593635,48.34133226369261,21.17508103059935,33.66043613707165,42.86028711194147,50
Turkiye,2014,50.71475984720396,25.15432098765431,14.696595612396688,1.5883147905269652,80.16276703967452,44.67437614120512,49.978224351396754,74.51923076923075,37.17587970106804,76.06419603263714,22.83663003663004,80.55449303255624,29.14907301249965,90.04932595804839,25.677086194583307,31.4392523364486,43.29178002048541,45
Turkiye,2015,53.58231573673993,29.32098765432098,15.963189143777637,4.158209783886122,79.95930824008134,38.80706025562995,45.04137373234617,77.4038461538461,36.28937097213397,77.26064811577372,26.08644688644689,81.46104791539894,28.38846788400772,92.13596685609778,14.434433884524523,26.570093457943926,42.56435010751468,42
Turkiye,2016,46.66541424009017,36.41975308641974,15.963189143777637,5.937853755354638,81.48524923702952,32.53804017041997,42.54339575685933,80.76923076923075,29.04904541466219,78.82798295261465,30.55531135531136,82.51398927353127,27.334246805178825,42.2716588220114,0.3735647970114826,23.16822429906541,41.02164718594671,41
Turkiye,2017,57.13294508109462,46.2962962962963,15.0968699981759,8.049622577840722,63.37741607324516,33.15581253804017,37.87718534187768,84.13461538461536,26.06880275937188,81.63146458402491,32.21098901098901,81.7086883672524,27.06579793629932,63.854956157820624,6.438499148492006,23.922118380062305,41.6309277602879,40
Turkiye,2018,45.88916024798046,56.01851851851851,22.490384936529026,9.18479805711948,79.55239064089523,30.651247717589776,37.02793504635103,87.5,21.823847992496443,80.25780299233136,34.98315018315019,82.06985318741765,23.08101003886916,30.736579468508243,19.38142064494864,21.65420560747664,42.74986079832794,41
Turkiye,2019,40.39175903312668,60.64814814814815,22.490384936529026,10.348232407605948,69.48118006103763,32.11199026171637,35.8893797050955,90.38461538461536,22.177846358657828,81.24044660502209,36.410256410256416,83.75408662916313,23.791281004446184,16.48296241858482,17.650936658792503,23.003115264797508,43.20983829901481,39
Turkiye,2020,43.00031310664412,66.35802469135803,22.150742614320983,6.306548910288058,76.70396744659205,27.903225806451616,35.752504199589374,93.26923076923072,21.379080814498803,81.304482714875,37.813919413919415,84.86295181378334,22.7873940885322,20.24334793804312,24.08668900730649,20.76323987538941,43.78829327642647,40
Ukraine,2012,38.72302586260881,0.9259259259259168,1.90759776277962,67.76743281453369,91.4547304170906,14.640900791235548,19.26833820693088,85.09615384615381,38.96099966718102,69.37058929181522,18.94505494505495,57.92000529809802,1.655434691423622,22.265333542773472,52.9720375762237,8.345794392523363,32.571407297468404,26
Ukraine,2013,38.45525706055483,9.722222222222214,1.90759776277962,66.20787558117692,87.48728382502546,12.519780888618383,18.30709886144466,86.05769230769229,37.87479955220719,70.78113706970284,19.220512820512823,59.396261968240665,0.0,19.461243289033003,34.15645772674834,7.482866043613708,31.77649195595353,25
Ukraine,2014,13.09537228379986,17.74691358024692,7.63296020635455,64.67458247517791,95.82909460834182,20.59951308581863,18.269769178124807,87.5,43.112159995159,69.2288231073352,16.797069597069598,59.24821373798064,4.250440423925507,12.977551569959552,0.0,7.956386292834889,32.2940596026361,26
Ukraine,2015,13.86160686329764,21.91358024691357,8.708408588172126,63.16323155152838,95.82909460834182,15.864272671941574,17.271200149318734,88.46153846153842,44.79138301412968,68.41680089114847,15.75677655677656,59.75194516957551,3.83378540868544,16.04103437249303,1.6837883865296916,6.5919003115264765,32.227320951607965,27
Ukraine,2016,44.45588327384307,28.24074074074074,8.538587427068105,61.67498641080752,95.82909460834182,14.187461959829584,23.75101101225658,89.42307692307688,47.47208859036035,68.24274256297865,11.906227106227108,60.57171353015325,8.637901624674925,15.38550543328864,4.600889963192884,8.34890965732087,33.8929673916753,29
Ukraine,2017,44.252990168451376,37.34567901234568,9.242279046226813,60.21001328166946,95.82909460834182,17.093730979914795,27.75773035525416,89.90384615384613,47.87147136243986,68.47116229175502,10.892307692307693,62.653713812621376,9.630603171052265,15.047853332061733,4.213591166291273,10.255451713395637,35.33077388969942,30
Ukraine,2018,47.07946646627841,43.05555555555555,9.242279046226813,58.76099810333105,95.82909460834182,18.749239196591603,28.550986125801035,89.90384615384613,46.491785422528814,67.64364882645954,11.545787545787547,64.47079474222885,7.141858449148515,15.323795391942912,4.081744767346038,10.121495327102805,35.62305175671153,32
Ukraine,2019,46.35581439038136,54.62962962962961,30.37563618706533,57.33741590907955,95.82909460834182,22.562385879488744,29.78597648229951,89.90384615384613,48.11654715439775,67.59457796833814,10.452747252747251,68.18404235700307,10.517043706831464,17.09880058119639,16.27204306982366,10.585669781931465,39.55661373430978,30
Ukraine,2020,28.94132381489135,62.19135802469135,31.10758851382077,57.14459067025054,95.82909460834182,20.25562994522216,28.221240589809,89.90384615384613,50.107409760672894,63.13620582999116,9.556043956043956,69.00777623947594,9.62221414389978,17.291013334978935,23.53732901170137,11.59190031152648,39.8230235665384,33
United Kingdom,2012,42.12136013526207,81.48148148148147,35.366477148648755,66.82591371735475,99.79654120040692,81.15946439440049,87.47278043924594,92.78846153846152,87.93379927990075,88.14600602521944,43.92087912087913,97.92546345449516,79.47764324263862,29.65090349110534,66.55771026753831,87.6822429906542,76.93363001879197,74
United Kingdom,2013,42.850021917465085,85.03086419753086,35.366477148648755,68.28157804185969,75.38148524923704,78.75836883749238,91.30840540036088,92.78846153846152,87.6282109467187,87.87528171751208,45.242490842490845,98.10091263124262,80.97089007578087,34.221934553696144,68.8622754491018,86.4361370716511,76.65496051452016,76
United Kingdom,2014,46.34354060993174,87.80864197530863,35.76187013947944,68.99536388283539,77.92472024415052,82.14242239805233,93.12511665526036,92.78846153846152,86.01857735015582,88.02852194612001,64.11135531135531,98.09374796163154,81.73708788904113,39.04787016207301,66.91479426468165,92.20872274143304,79.61598877428534,78
United Kingdom,2015,43.90957480117728,88.42592592592592,53.15299576346303,69.46113657179995,83.31637843336728,84.62872793670115,93.59795931064518,92.78846153846152,86.68724093068289,87.80265944723082,64.42783882783883,98.29524680461192,84.11397891557841,41.97545062355192,69.34296544525628,88.96884735202492,81.54895525038714,81
United Kingdom,2016,43.15511303149853,92.74691358024688,53.66528531753475,70.43540271384902,83.82432960882183,80.62994522215459,90.94133018104895,92.78846153846152,86.62067713533631,87.09083058162102,65.74065934065933,98.35334251466772,84.65087665333743,40.34925078399802,65.0634510794924,84.89719626168224,80.94451766975486,81
United Kingdom,2017,44.9956791283111,85.95679012345678,59.87236436787221,71.36728054908647,84.33367243133259,76.28119293974437,89.57257512598768,92.78846153846152,88.69625729932528,86.65412244874793,65.90183150183151,98.41964150283208,83.63860071027096,36.67904607496087,65.96440147228479,85.05607476635515,80.77624294973624,82
United Kingdom,2018,41.86135637798234,86.41975308641975,60.26750044317927,71.6583469225258,86.77517802644975,74.17528910529518,91.5666023766565,92.78846153846152,89.22271640797555,86.31020971717332,77.18974358974359,98.529085888069,83.431671373843,35.79778460951569,57.62511673899907,83.75077881619939,81.43438047568701,80
United Kingdom,2019,42.410670674431714,89.19753086419752,59.87236436787221,74.0093187783524,88.40284842319423,76.85636031649422,86.69818951035899,92.78846153846152,85.66155335693321,85.64430609862706,76.0058608058608,98.69505015299136,81.80420010626099,33.90321621515486,69.97472944020217,82.7133956386293,81.43082891132549,77
United Kingdom,2020,12.54931429644937,92.74691358024688,64.6155387646988,75.37521962960932,87.38555442522893,73.27754108338405,82.37727866608599,92.78846153846152,84.68125018910169,85.58338293300733,83.85934065934066,98.7961108653336,79.32943709627806,27.6967288068083,68.777124649783,79.41433021806853,81.15366667834539,77
